Date,AAPL,AMZN,GOOGL,MSFT,TSLA
2022-03-11,152.4302215576172,145.52450561523438,129.4014129638672,273.55450439453125,265.1166687011719
2022-03-14,148.38133239746094,141.85299682617188,125.49606323242188,270.0089416503906,255.4566650390625
2022-03-15,152.7848663330078,147.3665008544922,128.73133850097656,280.4697570800781,267.2966613769531
2022-03-16,157.2179718017578,153.10400390625,132.79908752441406,287.5413513183594,280.07666015625
2022-03-17,158.23265075683594,157.23899841308594,133.35557556152344,288.35198974609375,290.5333251953125
2022-03-18,161.54273986816406,161.25050354003906,135.63381958007812,293.4407653808594,301.7966613769531
2022-03-21,162.92190551757812,161.4915008544922,135.6099090576172,292.20037841796875,307.0533447265625
2022-03-22,166.31082153320312,164.88900756835938,139.36280822753906,296.9863586425781,331.32666015625
2022-03-23,167.68014526367188,163.4080047607422,137.7760467529297,292.522705078125,333.03668212890625
2022-03-24,171.48277282714844,163.64950561523438,141.06065368652344,297.025390625,337.97332763671875
2022-03-25,172.12310791015625,164.77349853515625,141.16127014160156,296.615234375,336.8800048828125
2022-03-28,172.9900360107422,168.99049377441406,140.944580078125,303.471923828125,363.9466552734375
2022-03-29,176.3000946044922,169.31500244140625,141.9907684326172,308.07232666015625,366.5233459472656
2022-03-30,175.12777709960938,166.30099487304688,141.4258270263672,306.5583801269531,364.663330078125
2022-03-31,172.0147247314453,162.99749755859375,138.56520080566406,301.137451171875,359.20001220703125
2022-04-01,171.7191925048828,163.55999755859375,139.64427185058594,302.2216796875,361.5299987792969
2022-04-04,175.78781127929688,168.34649658203125,142.45509338378906,307.6425476074219,381.8166809082031
2022-04-05,172.4580535888672,164.05499267578125,140.08319091796875,303.647705078125,363.7533264160156
2022-04-06,169.2760467529297,158.75599670410156,136.05479431152344,292.5324401855469,348.586669921875
2022-04-07,169.58143615722656,157.7845001220703,135.39767456054688,294.35888671875,352.4200134277344
2022-04-08,167.56192016601562,154.4604949951172,132.8060760498047,290.0612487792969,341.8299865722656
2022-04-11,163.2864227294922,151.1219940185547,128.3582000732422,278.6237487792969,325.30999755859375
2022-04-12,165.1680145263672,150.78750610351562,127.2531967163086,275.4981384277344,328.98333740234375
2022-04-13,167.8673095703125,155.54100036621094,129.42481994628906,280.9288330078125,340.7900085449219
2022-04-14,162.833251953125,151.7064971923828,126.27226257324219,273.320068359375,328.3333435058594
2022-04-18,162.61654663085938,152.78500366210938,127.21533966064453,273.9939880371094,334.7633361816406
2022-04-19,164.91188049316406,158.11549377441406,129.53941345214844,278.66278076171875,342.7166748046875
2022-04-20,164.74441528320312,153.9980010986328,127.5775146484375,279.6981506347656,325.73333740234375
2022-04-21,163.94644165039062,148.29600524902344,124.3636703491211,274.2772216796875,336.260009765625
2022-04-22,159.38526916503906,144.35000610351562,119.203369140625,267.6548767089844,335.01666259765625
2022-04-25,160.45907592773438,146.07400512695312,122.62945556640625,274.1893310546875,332.67333984375
2022-04-26,154.4694366455078,139.39100646972656,118.221435546875,263.93359375,292.1400146484375
2022-04-27,154.24285888671875,138.16700744628906,113.88166809082031,276.63116455078125,293.836669921875
2022-04-28,161.20777893066406,144.59649658203125,118.09439086914062,282.89202880859375,292.5033264160156
2022-04-29,155.30679321289062,124.28150177001953,113.69733428955078,271.06378173828125,290.2533264160156
2022-05-02,155.61219787597656,124.5,116.16190338134766,277.8520812988281,300.9800109863281
2022-05-03,157.10960388183594,124.25350189208984,116.91018676757812,275.2247009277344,303.0833435058594
2022-05-04,163.55238342285156,125.92849731445312,121.81938934326172,283.23394775390625,317.5400085449219
2022-05-05,154.43991088867188,116.40699768066406,116.08468627929688,270.8977355957031,291.09332275390625
2022-05-06,155.16998291015625,114.77249908447266,115.32842254638672,268.3387145996094,288.54998779296875
2022-05-09,150.01998901367188,108.78900146484375,112.1046142578125,258.4248352050781,262.3699951171875
2022-05-10,152.43710327148438,108.85900115966797,113.98180389404297,263.2303466796875,266.67999267578125
2022-05-11,144.5345916748047,105.37200164794922,113.19216918945312,254.48855590820312,244.6666717529297
2022-05-12,140.64743041992188,106.93049621582031,112.43640899658203,249.40956115722656,242.6666717529297
2022-05-13,145.1363983154297,113.05500030517578,115.6313247680664,255.0453338623047,256.5299987792969
2022-05-16,143.5874481201172,110.81050109863281,114.03162384033203,255.4164581298828,241.4566650390625
2022-05-17,147.2378387451172,115.36849975585938,116.05230712890625,260.6127624511719,253.8699951171875
2022-05-18,138.93081665039062,107.11250305175781,111.49531555175781,248.74708557128906,236.60333251953125
2022-05-19,135.50735473632812,107.31900024414062,109.98529815673828,247.82681274414062,236.47332763671875
2022-05-20,135.74411010742188,107.59100341796875,108.5146255493164,247.25900268554688,221.3000030517578
2022-05-23,141.19007873535156,107.55699920654297,111.0853042602539,255.17921447753906,224.96665954589844
2022-05-24,138.4769287109375,104.0999984741211,105.58724212646484,254.17083740234375,209.3866729736328
2022-05-25,138.6348419189453,106.7750015258789,105.4228286743164,257.00994873046875,219.60000610351562
2022-05-26,141.85107421875,111.07749938964844,107.40316009521484,260.31903076171875,235.91000366210938
2022-05-27,147.63243103027344,115.14649963378906,111.91081237792969,267.5049743652344,253.2100067138672
2022-05-31,146.8432159423828,120.20950317382812,113.35108947753906,266.1637268066406,252.75332641601562
2022-06-01,146.71490478515625,121.68399810791016,113.48062133789062,266.7021484375,246.7899932861328
2022-06-02,149.181396484375,125.51100158691406,117.19764709472656,268.81683349609375,258.3333435058594
2022-06-03,143.42962646484375,122.3499984741211,114.12727355957031,264.3525390625,234.51666259765625
2022-06-06,144.17942810058594,124.79000091552734,116.39854431152344,263.10919189453125,238.27999877929688
2022-06-07,146.71490478515625,123.0,116.72635650634766,266.780517578125,238.8866729736328
2022-06-08,145.97500610351562,121.18000030517578,116.77069854736328,264.73431396484375,241.86666870117188
2022-06-09,140.7263641357422,116.1500015258789,114.42071533203125,259.2322692871094,239.7066650390625
2022-06-10,135.29029846191406,109.6500015258789,110.7599868774414,247.67999267578125,232.22999572753906
2022-06-13,130.11074829101562,103.66999816894531,106.00820922851562,237.17520141601562,215.73666381835938
2022-06-14,130.97891235351562,102.30999755859375,106.33004760742188,239.3583984375,220.88999938964844
2022-06-15,133.6130828857422,107.66999816894531,109.36803436279297,246.4757843017578,233.0
2022-06-16,128.3151397705078,103.66000366210938,105.6505126953125,239.82830810546875,213.10000610351562
2022-06-17,129.79501342773438,106.22000122070312,106.7564926147461,242.4520263671875,216.75999450683594
2022-06-21,134.0471954345703,108.68000030517578,111.14110565185547,248.4142303466797,237.0366668701172
2022-06-22,133.5341796875,108.94999694824219,111.08480834960938,247.81704711914062,236.086669921875
2022-06-23,136.41500854492188,112.44000244140625,111.83657836914062,253.42678833007812,235.07000732421875
2022-06-24,139.75953674316406,116.45999908447266,117.54887390136719,262.08123779296875,245.7066650390625
2022-06-27,139.75953674316406,113.22000122070312,115.41511535644531,259.3302307128906,244.9199981689453
2022-06-28,135.59613037109375,107.4000015258789,111.6029281616211,251.0967254638672,232.663330078125
2022-06-29,137.36212158203125,108.91999816894531,111.29803466796875,254.79742431640625,228.49000549316406
2022-06-30,134.88577270507812,106.20999908447266,108.56941986083984,251.43939208984375,224.47332763671875
2022-07-01,137.06614685058594,109.55999755859375,108.34474182128906,254.1316375732422,227.26333618164062
2022-07-05,139.66085815429688,113.5,112.85389709472656,257.3330078125,233.06666564941406
2022-07-06,141.00262451171875,114.33000183105469,114.15816497802734,260.62249755859375,231.73333740234375
2022-07-07,144.38661193847656,116.33000183105469,118.35395050048828,262.7665100097656,244.5433349609375
2022-07-08,145.0673065185547,115.54000091552734,118.92239379882812,262.0420837402344,250.76333618164062
2022-07-11,142.92645263671875,111.75,115.25868225097656,258.9582214355469,234.3433380126953
2022-07-12,143.90316772460938,109.22000122070312,113.6086654663086,248.34571838378906,233.07000732421875
2022-07-13,143.53814697265625,110.4000015258789,110.9512939453125,247.41561889648438,237.0399932861328
2022-07-14,146.4781494140625,110.62999725341797,109.96885681152344,248.74708557128906,238.31333923339844
2022-07-15,148.1553497314453,113.55000305175781,111.3737564086914,251.3317108154297,240.06666564941406
2022-07-18,145.09698486328125,113.76000213623047,108.63617706298828,248.91351318359375,240.54666137695312
2022-07-19,148.97421264648438,118.20999908447266,113.39891815185547,254.08270263671875,245.52999877929688
2022-07-20,150.98683166503906,122.7699966430664,113.48859405517578,256.76519775390625,247.5
2022-07-21,153.265869140625,124.62999725341797,113.927001953125,259.2812194824219,271.7066650390625
2022-07-22,152.02276611328125,122.41999816894531,107.51026916503906,254.895263671875,272.24334716796875
2022-07-25,150.89804077148438,121.13999938964844,107.12167358398438,253.39739990234375,268.4333190917969
2022-07-26,149.56619262695312,114.80999755859375,104.64066314697266,246.6128387451172,258.8599853515625
2022-07-27,154.68655395507812,120.97000122070312,112.65162658691406,263.09942626953125,274.82000732421875
2022-07-28,155.23902893066406,122.27999877929688,113.80744171142578,270.60845947265625,280.8999938964844
2022-07-29,160.3297882080078,134.9499969482422,115.89985656738281,274.84747314453125,297.1499938964844
2022-08-01,159.3432159423828,135.38999938964844,114.44512939453125,272.1748352050781,297.27667236328125
2022-08-02,157.8633270263672,134.16000366210938,114.71414947509766,269.05181884765625,300.586669921875
2022-08-03,163.9012451171875,139.52000427246094,117.65349578857422,276.54119873046875,307.39666748046875
2022-08-04,163.5855255126953,142.57000732421875,117.76309967041016,277.69647216796875,308.6333312988281
2022-08-05,163.3582763671875,140.8000030517578,117.04570007324219,276.97198486328125,288.1700134277344
2022-08-08,162.88409423828125,139.41000366210938,116.8763198852539,274.4363708496094,290.42333984375
2022-08-09,162.9334716796875,137.8300018310547,116.20872497558594,276.374755859375,283.3333435058594
2022-08-10,167.20143127441406,142.69000244140625,119.26763916015625,283.0908203125,294.3566589355469
2022-08-11,166.4604949951172,140.63999938964844,118.4107437133789,280.9956970214844,286.6300048828125
2022-08-12,170.0270233154297,143.5500030517578,121.24049377441406,285.7831115722656,300.0299987792969
2022-08-15,171.1038818359375,143.17999267578125,121.63905334472656,287.3103942871094,309.32000732421875
2022-08-16,170.94578552246094,144.77999877929688,121.26042175292969,286.5662841796875,306.5633239746094
2022-08-17,172.44747924804688,142.10000610351562,119.1181869506836,285.81085205078125,303.9966735839844
2022-08-18,172.05230712890625,142.3000030517578,119.73594665527344,284.6826171875,302.8699951171875
2022-08-19,169.4539794921875,138.22999572753906,116.78663635253906,280.7386169433594,296.6666564941406
2022-08-22,165.5515594482422,133.22000122070312,113.82736206054688,272.49749755859375,289.913330078125
2022-08-23,165.2156524658203,133.6199951171875,113.44873809814453,271.2122497558594,296.4533386230469
2022-08-24,165.51202392578125,133.8000030517578,113.27935791015625,270.57452392578125,297.0966796875
2022-08-25,167.98193359375,137.27999877929688,116.2286605834961,273.5766296386719,296.07000732421875
2022-08-26,161.64915466308594,130.75,109.94145202636719,263.0201416015625,288.0899963378906
2022-08-29,159.43609619140625,129.7899932861328,109.0247802734375,260.2142639160156,284.82000732421875
2022-08-30,156.99586486816406,128.72999572753906,108.54651641845703,257.9969482421875,277.70001220703125
2022-08-31,155.32623291015625,126.7699966430664,107.82911682128906,256.52532958984375,275.6099853515625
2022-09-01,156.0573272705078,127.81999969482422,109.34362030029297,255.47557067871094,277.1600036621094
2022-09-02,153.93321228027344,127.51000213623047,107.46044158935547,251.2176513671875,270.2099914550781
2022-09-06,152.66859436035156,126.11000061035156,106.4241943359375,248.46078491210938,274.4200134277344
2022-09-07,154.0814208984375,129.47999572753906,109.0546646118164,253.20925903320312,283.70001220703125
2022-09-08,152.5994873046875,129.82000732421875,107.98853302001953,253.631103515625,289.260009765625
2022-09-09,155.47439575195312,133.27000427246094,110.25033569335938,259.45880126953125,299.67999267578125
2022-09-12,161.46141052246094,136.4499969482422,110.4595718383789,261.6073913574219,304.4200134277344
2022-09-13,151.9869384765625,126.81999969482422,103.94319915771484,247.22463989257812,292.1300048828125
2022-09-14,153.43923950195312,128.5500030517578,104.62074279785156,247.45025634765625,302.6099853515625
2022-09-15,150.53465270996094,126.27999877929688,102.53829956054688,240.73963928222656,303.75
2022-09-16,148.884765625,123.52999877929688,102.4286880493164,240.11170959472656,303.3500061035156
2022-09-19,152.61924743652344,124.66000366210938,102.69771575927734,239.8958740234375,309.07000732421875
2022-09-20,155.01007080078125,122.19000244140625,100.7746810913086,237.8650360107422,308.7300109863281
2022-09-21,151.86837768554688,118.54000091552734,98.92139434814453,234.4311981201172,300.79998779296875
2022-09-22,150.9001922607422,117.30999755859375,99.77828979492188,236.42282104492188,288.5899963378906
2022-09-23,148.61801147460938,113.77999877929688,98.38335418701172,233.4207000732422,275.3299865722656
2022-09-26,148.9539337158203,115.1500015258789,97.8154067993164,232.95957946777344,276.010009765625
2022-09-27,149.93199157714844,114.41000366210938,97.1478271484375,231.9392547607422,282.94000244140625
2022-09-28,148.0351104736328,118.01000213623047,99.68862915039062,236.51112365722656,287.80999755859375
2022-09-29,140.7637939453125,114.80000305175781,97.068115234375,233.00863647460938,268.2099914550781
2022-09-30,136.5353240966797,113.0,95.30451202392578,228.49560546875,265.25
2022-10-03,140.734130859375,115.87999725341797,98.2837142944336,236.18740844726562,242.39999389648438
2022-10-04,144.34017944335938,121.08999633789062,101.27287292480469,244.17344665527344,249.44000244140625
2022-10-05,144.63653564453125,120.94999694824219,101.06363677978516,244.48736572265625,240.80999755859375
2022-10-06,143.67822265625,120.30000305175781,101.05366516113281,242.12294006347656,238.1300048828125
2022-10-07,138.40255737304688,114.55999755859375,98.32357025146484,229.81027221679688,223.07000732421875
2022-10-10,138.7285919189453,113.66999816894531,97.50653076171875,224.91464233398438,222.9600067138672
2022-10-11,137.30593872070312,112.20999908447266,96.82898712158203,221.14727783203125,216.5
2022-10-12,136.6736297607422,112.9000015258789,97.20761108398438,221.4808349609375,217.24000549316406
2022-10-13,141.26763916015625,112.52999877929688,98.70219421386719,229.81027221679688,221.72000122070312
2022-10-14,136.7131805419922,106.9000015258789,96.21121978759766,224.23768615722656,204.99000549316406
2022-10-17,140.6946258544922,113.79000091552734,99.6089096069336,233.0380859375,219.35000610351562
2022-10-18,142.0184783935547,116.36000061035156,100.40602111816406,233.98971557617188,220.19000244140625
2022-10-19,142.12716674804688,115.06999969482422,99.27013397216797,232.0079345703125,222.0399932861328
2022-10-20,141.66281127929688,115.25,99.6089096069336,231.68417358398438,207.27999877929688
2022-10-21,145.49606323242188,119.31999969482422,100.76471710205078,237.54129028320312,214.44000244140625
2022-10-24,147.6498260498047,119.81999969482422,102.14969635009766,242.5742645263672,211.25
2022-10-25,150.50497436523438,120.5999984741211,104.10262298583984,245.91973876953125,222.4199981689453
2022-10-26,147.551025390625,115.66000366210938,94.58711242675781,226.94554138183594,224.63999938964844
2022-10-27,143.0558319091797,110.95999908447266,91.88690185546875,222.46192932128906,225.08999633789062
2022-10-28,153.8640594482422,103.41000366210938,95.94219970703125,231.40945434570312,228.52000427246094
2022-10-31,151.49295043945312,102.44000244140625,94.16863250732422,227.74017333984375,227.5399932861328
2022-11-01,148.8353729248047,96.79000091552734,90.14322662353516,223.8550567626953,227.82000732421875
2022-11-02,143.28306579589844,92.12000274658203,86.6558609008789,215.9376983642578,214.97999572753906
2022-11-03,137.20712280273438,89.30000305175781,83.12865447998047,210.19833374023438,215.30999755859375
2022-11-04,136.93995666503906,90.9800033569336,86.26728057861328,217.2032928466797,207.47000122070312
2022-11-07,137.47433471679688,90.52999877929688,88.17037200927734,223.5607452392578,197.0800018310547
2022-11-08,138.0482940673828,89.9800033569336,88.57889556884766,224.5418243408203,191.3000030517578
2022-11-09,133.46649169921875,86.13999938964844,87.00460815429688,220.2642822265625,177.58999633789062
2022-11-10,145.34156799316406,96.62999725341797,93.60069274902344,238.38499450683594,190.72000122070312
2022-11-11,148.1421661376953,100.79000091552734,96.061767578125,242.43690490722656,195.97000122070312
2022-11-14,146.73692321777344,98.48999786376953,95.35433197021484,236.98207092285156,190.9499969482422
2022-11-15,148.47860717773438,98.94000244140625,98.08444213867188,237.39410400390625,194.4199981689453
2022-11-16,147.24159240722656,97.12000274658203,98.49295806884766,237.82699584960938,186.9199981689453
2022-11-17,149.15155029296875,94.8499984741211,98.00472259521484,237.77780151367188,183.1699981689453
2022-11-18,149.71560668945312,94.13999938964844,97.07808685302734,237.32522583007812,180.19000244140625
2022-11-21,146.46974182128906,92.45999908447266,95.25469970703125,238.14183044433594,167.8699951171875
2022-11-22,148.61715698242188,93.19999694824219,96.69945526123047,241.07369995117188,169.91000366210938
2022-11-23,149.49790954589844,94.12999725341797,98.10436248779297,243.58253479003906,183.1999969482422
2022-11-25,146.56871032714844,93.41000366210938,97.10797119140625,243.49398803710938,182.86000061035156
2022-11-28,142.71917724609375,93.94999694824219,95.70307159423828,237.8564910888672,182.9199981689453
2022-11-29,139.70091247558594,92.41999816894531,94.84617614746094,236.44961547851562,180.8300018310547
2022-11-30,146.48953247070312,96.54000091552734,100.62522888183594,251.02047729492188,194.6999969482422
2022-12-01,146.76661682128906,95.5,100.62522888183594,250.57774353027344,194.6999969482422
2022-12-02,146.2718048095703,94.12999725341797,100.07720947265625,250.90240478515625,194.86000061035156
2022-12-05,145.10411071777344,91.01000213623047,99.12067413330078,246.16024780273438,182.4499969482422
2022-12-06,141.4228057861328,88.25,96.62971496582031,241.1622314453125,179.82000732421875
2022-12-07,139.47332763671875,88.45999908447266,94.59708404541016,240.42437744140625,174.0399932861328
2022-12-08,141.16551208496094,90.3499984741211,93.37151336669922,243.4054412841797,173.44000244140625
2022-12-09,140.68063354492188,89.08999633789062,92.49470520019531,241.4573974609375,179.0500030517578
2022-12-12,142.98635864257812,90.55000305175781,92.97296142578125,248.4329376220703,167.82000732421875
2022-12-13,143.95616149902344,92.48999786376953,95.28458404541016,252.77175903320312,160.9499969482422
2022-12-14,141.71969604492188,91.58000183105469,94.72660827636719,253.06692504882812,156.8000030517578
2022-12-15,135.07949829101562,88.44999694824219,90.53181457519531,244.9894561767578,157.6699981689453
2022-12-16,133.11021423339844,87.86000061035156,89.9339828491211,240.7392120361328,150.22999572753906
2022-12-19,130.99249267578125,84.91999816894531,88.12055969238281,236.56765747070312,149.8699951171875
2022-12-20,130.9232177734375,85.19000244140625,88.69845581054688,237.89585876464844,137.8000030517578
2022-12-21,134.04042053222656,86.7699966430664,89.25643920898438,240.4833984375,137.57000732421875
2022-12-22,130.85394287109375,83.79000091552734,87.44300842285156,234.34414672851562,125.3499984741211
2022-12-23,130.48780822753906,85.25,88.90770721435547,234.87542724609375,123.1500015258789
2022-12-27,128.67684936523438,83.04000091552734,87.07434844970703,233.13400268554688,109.0999984741211
2022-12-28,124.7283706665039,81.81999969482422,85.70929718017578,230.74325561523438,112.70999908447266
2022-12-29,128.26123046875,84.18000030517578,88.1305160522461,237.1185760498047,121.81999969482422
2022-12-30,128.57786560058594,84.0,87.91131591796875,235.94784545898438,123.18000030517578
2023-01-03,123.7684555053711,85.81999969482422,88.79810333251953,235.71170043945312,108.0999984741211
2023-01-04,125.0450439453125,85.13999938964844,87.76185607910156,225.40093994140625,113.63999938964844
2023-01-05,123.7189712524414,83.12000274658203,85.8886489868164,218.72055053710938,110.33999633789062
2023-01-06,128.27110290527344,86.08000183105469,87.02452850341797,221.2982635498047,113.05999755859375
2023-01-09,128.7955780029297,87.36000061035156,87.70206451416016,223.452880859375,119.7699966430664
2023-01-10,129.3695526123047,89.87000274658203,88.10062408447266,225.1549530029297,118.8499984741211
2023-01-11,132.10084533691406,95.08999633789062,91.1894302368164,231.96322631835938,123.22000122070312
2023-01-12,132.0216827392578,95.2699966430664,90.80083465576172,234.65896606445312,123.55999755859375
2023-01-13,133.35765075683594,98.12000274658203,91.78726959228516,235.36734008789062,122.4000015258789
2023-01-17,134.5253448486328,96.05000305175781,90.96026611328125,236.4692840576172,131.49000549316406
2023-01-18,133.8029327392578,95.45999908447266,90.79087829589844,232.00257873535156,128.77999877929688
2023-01-19,133.8623046875,93.68000030517578,92.71391296386719,228.18519592285156,127.16999816894531
2023-01-20,136.43524169921875,97.25,97.66594696044922,236.3413848876953,133.4199981689453
2023-01-23,139.64154052734375,97.5199966430664,99.4295654296875,238.66326904296875,143.75
2023-01-24,141.04676818847656,96.31999969482422,97.34710693359375,238.1320037841797,143.88999938964844
2023-01-25,140.38372802734375,97.18000030517578,94.8760757446289,236.72508239746094,144.42999267578125
2023-01-26,142.46189880371094,99.22000122070312,97.16775512695312,243.99575805664062,160.27000427246094
2023-01-27,144.411376953125,102.23999786376953,99.01107788085938,244.1531982421875,177.89999389648438
2023-01-30,141.5118865966797,100.55000305175781,96.58985900878906,238.7911834716797,166.66000366210938
2023-01-31,142.78843688964844,103.12999725341797,98.48298645019531,243.80882263183594,173.22000122070312
2023-02-01,143.9165802001953,105.1500015258789,100.06725311279297,248.6690673828125,181.41000366210938
2023-02-02,149.25050354003906,112.91000366210938,107.35084533691406,260.3277282714844,188.27000427246094
2023-02-03,152.89219665527344,103.38999938964844,104.40153503417969,254.17864990234375,189.97999572753906
2023-02-06,150.15101623535156,102.18000030517578,102.52832794189453,252.6241455078125,194.75999450683594
2023-02-07,153.0406494140625,102.11000061035156,107.25120544433594,263.23992919921875,196.80999755859375
2023-02-08,150.3390350341797,100.05000305175781,99.01107788085938,262.42340087890625,201.2899932861328
2023-02-09,149.29995727539062,98.23999786376953,94.66682434082031,259.36358642578125,207.32000732421875
2023-02-10,149.66668701171875,97.61000061035156,94.22840881347656,258.85198974609375,196.88999938964844
2023-02-13,152.48143005371094,99.54000091552734,94.26826477050781,266.9392395019531,194.63999938964844
2023-02-14,151.83718872070312,99.69999694824219,94.33802032470703,267.7755126953125,209.25
2023-02-15,153.94825744628906,101.16000366210938,96.58985900878906,265.6352233886719,214.24000549316406
2023-02-16,152.3426513671875,98.1500015258789,95.1650161743164,258.56329345703125,202.0399932861328
2023-02-17,151.1929931640625,97.19999694824219,94.00920104980469,254.5292510986328,208.30999755859375
2023-02-21,147.1591796875,94.58000183105469,91.45845794677734,249.21299743652344,197.3699951171875
2023-02-22,147.58534240722656,95.79000091552734,91.31896209716797,248.06886291503906,200.86000061035156
2023-02-23,148.0709991455078,95.81999969482422,90.56170654296875,251.28427124023438,202.07000732421875
2023-02-24,145.40493774414062,93.5,88.80805969238281,245.81019592285156,196.8800048828125
2023-02-27,146.6041717529297,93.76000213623047,89.54539489746094,246.73733520507812,207.6300048828125
2023-02-28,146.0987091064453,94.2300033569336,89.73470306396484,246.00747680664062,205.7100067138672
2023-03-01,144.01739501953125,92.16999816894531,90.03362274169922,242.90057373046875,202.77000427246094
2023-03-02,144.612060546875,92.12999725341797,91.6677017211914,247.67434692382812,190.89999389648438
2023-03-03,149.68650817871094,94.9000015258789,93.31173706054688,251.79713439941406,197.7899932861328
2023-03-06,152.46160888671875,93.75,94.78638458251953,253.3555450439453,193.80999755859375
2023-03-07,150.2514190673828,93.55000305175781,93.52098083496094,250.6727294921875,187.7100067138672
2023-03-08,151.51011657714844,93.91999816894531,93.9095687866211,250.22889709472656,182.0
2023-03-09,149.2504119873047,92.25,91.98654174804688,248.8677978515625,172.9199981689453
2023-03-10,147.1790008544922,90.7300033569336,90.30264282226562,245.18881225585938,173.44000244140625
2023-03-13,149.1314697265625,92.43000030517578,90.78091430664062,250.44589233398438,174.47999572753906
2023-03-14,151.23263549804688,94.87999725341797,93.63057708740234,257.221923828125,183.25999450683594
2023-03-15,151.6290740966797,96.19999694824219,95.76284790039062,261.80828857421875,180.4499969482422
2023-03-16,154.46363830566406,100.04000091552734,99.9576416015625,272.42108154296875,184.1300048828125
2023-03-17,153.62120056152344,98.94999694824219,101.2529525756836,275.60687255859375,180.1300048828125
2023-03-20,155.99984741210938,97.70999908447266,100.8543930053711,268.5054016113281,183.25
2023-03-21,157.86312866210938,100.61000061035156,104.54103088378906,270.0342102050781,197.5800018310547
2023-03-22,156.42601013183594,98.69999694824219,102.99663543701172,268.5645446777344,191.14999389648438
2023-03-23,157.5162353515625,98.70999908447266,105.21857452392578,273.8611145019531,192.22000122070312
2023-03-24,158.82447814941406,98.12999725341797,105.05915832519531,276.7312927246094,190.41000366210938
2023-03-27,156.87200927734375,98.04000091552734,102.08991241455078,272.5986022949219,191.80999755859375
2023-03-28,156.24758911132812,97.23999786376953,100.66508483886719,271.46435546875,189.19000244140625
2023-03-29,159.33985900878906,100.25,101.0237808227539,276.672119140625,193.8800048828125
2023-03-30,160.91571044921875,102.0,100.52558898925781,280.16363525390625,195.27999877929688
2023-03-31,163.43313598632812,103.29000091552734,103.35533905029297,284.3554992675781,207.4600067138672
2023-04-03,164.6918182373047,102.41000366210938,103.9830551147461,283.3001708984375,194.77000427246094
2023-04-04,164.15663146972656,103.94999694824219,104.34175109863281,283.2508239746094,192.5800018310547
2023-04-05,162.3032684326172,101.0999984741211,104.09266662597656,280.44964599609375,185.52000427246094
2023-04-06,163.1952667236328,102.05999755859375,108.02838897705078,287.6103210449219,185.05999755859375
2023-04-10,160.58865356445312,102.16999816894531,106.0555419921875,285.4306335449219,184.50999450683594
2023-04-11,159.36961364746094,99.91999816894531,104.96947479248047,278.9603576660156,186.7899932861328
2023-04-12,158.6758270263672,97.83000183105469,104.26203918457031,279.6112976074219,180.5399932861328
2023-04-13,164.08724975585938,102.4000015258789,107.04196166992188,285.87445068359375,185.89999389648438
2023-04-14,163.74037170410156,102.51000213623047,108.47676086425781,282.2250671386719,185.0
2023-04-17,163.7601776123047,102.73999786376953,105.58724212646484,284.8486633300781,187.0399932861328
2023-04-18,164.98916625976562,102.30000305175781,104.12254333496094,284.4245300292969,184.30999755859375
2023-04-19,166.13885498046875,104.30000305175781,103.80370330810547,284.50347900390625,180.58999633789062
2023-04-20,165.1675567626953,103.80999755859375,104.9096908569336,282.1954650878906,162.99000549316406
2023-04-21,163.55206298828125,106.95999908447266,105.02926635742188,281.8502502441406,165.0800018310547
2023-04-24,163.8592987060547,106.20999908447266,105.58724212646484,277.9148254394531,162.5500030517578
2023-04-25,162.3131866455078,102.56999969482422,103.47489929199219,271.6517639160156,160.6699981689453
2023-04-26,162.3032684326172,104.9800033569336,103.33540344238281,291.3287353515625,153.75
2023-04-27,166.9119110107422,109.81999969482422,107.20137786865234,300.65936279296875,160.19000244140625
2023-04-28,168.1706085205078,105.44999694824219,106.95228576660156,303.0561218261719,164.30999755859375
2023-05-01,168.0814208984375,102.05000305175781,106.81278991699219,301.37933349609375,161.8300018310547
2023-05-02,167.04074096679688,103.62999725341797,104.93958282470703,301.2314147949219,160.30999755859375
2023-05-03,165.96043395996094,103.6500015258789,105.02926635742188,300.2352294921875,160.61000061035156
2023-05-04,164.315185546875,104.0,104.3118667602539,301.2314147949219,161.1999969482422
2023-05-05,172.02598571777344,105.66000366210938,105.18868255615234,306.3996887207031,170.05999755859375
2023-05-08,171.95660400390625,105.83000183105469,107.38072967529297,304.42706298828125,171.7899932861328
2023-05-09,170.2420196533203,106.62000274658203,106.96224975585938,302.7996520996094,169.14999389648438
2023-05-10,172.01608276367188,110.19000244140625,111.34635925292969,308.0370788574219,168.5399932861328
2023-05-11,172.2043914794922,112.18000030517578,116.1489486694336,305.86712646484375,172.0800018310547
2023-05-12,171.27146911621094,110.26000213623047,117.08555603027344,304.7427062988281,167.97999572753906
2023-05-15,170.77523803710938,111.19999694824219,116.08917236328125,305.22601318359375,166.35000610351562
2023-05-16,170.77523803710938,113.4000015258789,119.07833099365234,307.47479248046875,166.52000427246094
2023-05-17,171.3905792236328,115.5,120.40352630615234,310.38092041015625,173.86000061035156
2023-05-18,173.7327880859375,118.1500015258789,122.38634490966797,314.8487854003906,176.88999938964844
2023-05-19,173.8419952392578,116.25,122.31658935546875,314.6709289550781,180.13999938964844
2023-05-22,172.88919067382812,115.01000213623047,124.59832763671875,317.47821044921875,188.8699951171875
